acousticness,billboard_artist,billboard_df_index,billboard_name,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.0435,the chainsmokers,5727.0,roses,0.713,226739.0,0.802,0.0,3vv9phIu6Y1vX3jcqaGz5Z,0.00377,4.0,0.309,-7.055,1.0,75.0,2015-06-16,0.0561,Roses,The Chainsmokers,Roses,100.001,4.0,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.343
0.186,shawn mendes,5728.0,treat you better,0.699,232667.0,0.619,0.0,2pNi3dZ39xDCfbfTYUXbsF,0.0,1.0,0.0852,-6.737,1.0,2.0,2021-01-13,0.0642,Home Workout 2021,Shawn Mendes,Treat You Better - Ashworth Remix,92.977,4.0,audio_features,spotify:track:2pNi3dZ39xDCfbfTYUXbsF,0.611
0.0489,drake,5729.0,too good,0.794,263373.0,0.653,1.0,3BtuIIrQlkujKPuWF2B85z,4.88e-05,7.0,0.1,-7.839,1.0,74.0,2016-05-06,0.104,Views,Drake,Too Good,117.996,4.0,audio_features,spotify:track:3BtuIIrQlkujKPuWF2B85z,0.397
0.337,future,5730.0,low life,0.722,313547.0,0.331,1.0,7EiZI6JVHllARrX9PUvAdX,0.283,8.0,0.146,-7.789,1.0,76.0,2016-04-13,0.0725,EVOL,Future,Low Life (feat. The Weeknd),143.974,4.0,audio_features,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.102
0.585,justin bieber,5731.0,what do you mean,0.832,208543.0,0.631,0.0,65NxKecQKZd1Pb8xEP3GIS,0.000892,5.0,0.0838,-6.19,0.0,0.0,2021-01-15,0.0736,Best of 10s,Justin Bieber,What Do You Mean?,125.038,4.0,audio_features,spotify:track:65NxKecQKZd1Pb8xEP3GIS,0.836
0.0671,the weeknd,5732.0,the hills,0.585,242253.0,0.564,1.0,7fBv7CLKzipRk6EC6TWHOB,0.0,0.0,0.135,-7.063,0.0,86.0,2015-08-28,0.0515,Beauty Behind The Madness,The Weeknd,The Hills,113.003,4.0,audio_features,spotify:track:7fBv7CLKzipRk6EC6TWHOB,0.137
0.236,dram,5734.0,broccoli,0.886,225205.0,0.525,1.0,7yyRTcZmCiyzzJlNzGC9Ol,0.0,8.0,0.057,-7.39,1.0,70.0,2016-10-21,0.131,Big Baby DRAM,Shelley FKA DRAM,Broccoli (feat. Lil Yachty),145.99,4.0,audio_features,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,0.708
0.223,bryson tiller,5735.0,dont,0.765,198293.0,0.356,1.0,3pXF1nA74528Edde4of9CC,0.0,11.0,0.0963,-5.556,0.0,81.0,2015-10-02,0.195,T R A P S O U L,Bryson Tiller,Don't,96.991,4.0,audio_features,spotify:track:3pXF1nA74528Edde4of9CC,0.189
0.0529,ariana grande,5736.0,dangerous woman,0.662,235947.0,0.602,0.0,3nef5W8jTkXrOKgCu4kmq7,0.0,4.0,0.356,-5.369,0.0,74.0,2016-04-01,0.0401,Dangerous Woman,Ariana Grande,Dangerous Woman,133.969,3.0,audio_features,spotify:track:3nef5W8jTkXrOKgCu4kmq7,0.29
0.0559,drake,5737.0,jumpman,0.852,205879.0,0.553,1.0,27GmP9AWRs744SzKcpJsTZ,0.0,1.0,0.332,-7.286,1.0,75.0,2015-09-20,0.187,What A Time To Be Alive,Drake,Jumpman,142.079,4.0,audio_features,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.656
0.687,gnash,5738.0,i hate u i love u,0.492,251034.0,0.275,1.0,7vRriwrloYVaoAe3a9wJHe,0.0,6.0,0.101,-13.4,0.0,83.0,2016-03-25,0.3,us,gnash,"i hate u, i love u (feat. olivia o'brien)",92.6,4.0,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18
0.0783,alessia cara,5739.0,here,0.376,199453.0,0.822,0.0,664gdARxaClFsoF5SXKOws,0.0,0.0,0.0841,-3.974,1.0,70.0,2016-03-11,0.104,Know-It-All (Deluxe),Alessia Cara,Here,120.493,4.0,audio_features,spotify:track:664gdARxaClFsoF5SXKOws,0.327
0.0223,selena gomez,5740.0,same old love,0.672,229080.0,0.593,0.0,6ZANrVuAMp2rpjhfbOuJly,0.0,11.0,0.214,-4.01,0.0,69.0,2015-10-09,0.0304,Revival (Deluxe),Selena Gomez,Same Old Love,98.02,4.0,audio_features,spotify:track:6ZANrVuAMp2rpjhfbOuJly,0.438
0.0789,drake,5741.0,controlla,0.59,245227.0,0.468,1.0,3O8NlPh2LByMU9lSRSHedm,0.0,10.0,0.101,-11.083,0.0,73.0,2016-05-06,0.185,Views,Drake,Controlla,92.287,4.0,audio_features,spotify:track:3O8NlPh2LByMU9lSRSHedm,0.349
0.4,meghan trainor,5742.0,like im gonna lose you,0.63,225053.0,0.53,0.0,7MjKAV0mFiEID9WhDSSzaW,0.0,0.0,0.177,-7.259,1.0,59.0,2015-01-09,0.0434,Title (Expanded Edition),Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),108.038,3.0,audio_features,spotify:track:7MjKAV0mFiEID9WhDSSzaW,0.417
0.403,charlie puth,5743.0,one call away,0.667,194453.0,0.613,0.0,37R0bQOQj5a7DOqh1TGzvB,0.0,1.0,0.115,-5.353,1.0,73.0,2016-01-29,0.0344,Nine Track Mind,Charlie Puth,One Call Away,91.024,4.0,audio_features,spotify:track:37R0bQOQj5a7DOqh1TGzvB,0.47
0.82,james bay,5744.0,let it go,0.536,260533.0,0.311,0.0,3nnG7AM9QopHVPEuLX3Khk,1.65e-05,1.0,0.107,-10.396,1.0,76.0,2015-03-20,0.0288,Chaos And The Calm,James Bay,Let It Go,147.486,4.0,audio_features,spotify:track:3nnG7AM9QopHVPEuLX3Khk,0.246
0.0125,meghan trainor,5745.0,no,0.557,213507.0,0.801,0.0,0l0CvurVUrr2w3Jj1hOVFc,1.66e-06,1.0,0.737,-3.602,0.0,73.0,2017-05-12,0.218,Thank You (Deluxe Version),Meghan Trainor,NO,92.135,4.0,audio_features,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,0.654
0.00313,zara larsson,5746.0,never forget you,0.584,212575.0,0.672,0.0,6xHWGA5PWcc6Z0mdoYp8gG,3.71e-06,11.0,0.372,-7.539,0.0,51.0,2017-03-17,0.0723,So Good,Zara Larsson,Never Forget You,145.79,4.0,audio_features,spotify:track:6xHWGA5PWcc6Z0mdoYp8gG,0.319
0.0863,dj snake,5747.0,let me love you,0.649,205947.0,0.716,0.0,0lYBSQXN6rCTvUZvg9S0lU,2.63e-05,8.0,0.135,-5.371,1.0,84.0,2016-08-05,0.0349,Encore,DJ Snake,Let Me Love You,99.988,4.0,audio_features,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.163
0.0235,kent jones,5748.0,dont mind,0.464,198237.0,0.771,1.0,27PmvZoffODNFW2p7ehZTQ,0.0,8.0,0.063,-4.503,1.0,66.0,2016-04-25,0.336,Don't Mind,Kent Jones,Don't Mind,158.777,4.0,audio_features,spotify:track:27PmvZoffODNFW2p7ehZTQ,0.69
0.621,charlie puth,5750.0,we dont talk anymore,0.728,217707.0,0.563,0.0,06KyNuuMOX1ROXRhj787tj,0.0,1.0,0.179,-8.053,0.0,81.0,2016-01-29,0.134,Nine Track Mind,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),100.017,4.0,audio_features,spotify:track:06KyNuuMOX1ROXRhj787tj,0.352
0.0162,ariana grande,5751.0,into you,0.623,244453.0,0.734,0.0,76FZM38RC8XaAjJ77CVTNe,1.9e-06,9.0,0.145,-5.95,1.0,74.0,2016-04-01,0.107,Dangerous Woman,Ariana Grande,Into You,107.853,4.0,audio_features,spotify:track:76FZM38RC8XaAjJ77CVTNe,0.372
0.615,kiiara,5752.0,gold,0.6,225882.0,0.412,0.0,6WhzFzROw3aq3rPWjgYlxr,0.0025,8.0,0.134,-9.343,1.0,62.0,2015-10-26,0.344,Gold,Kiiara,Gold,113.049,5.0,audio_features,spotify:track:6WhzFzROw3aq3rPWjgYlxr,0.408
0.107,bryson tiller,5753.0,exchange,0.525,194613.0,0.433,1.0,43PuMrRfbyyuz4QpZ3oAwN,0.0,6.0,0.135,-10.598,1.0,80.0,2015-10-02,0.185,T R A P S O U L,Bryson Tiller,Exchange,160.108,4.0,audio_features,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.276
0.00256,fetty wap,5754.0,679,0.618,196693.0,0.717,1.0,5NQbUaeTEOGdD6hHcre0dZ,0.0,7.0,0.625,-5.738,1.0,79.0,2015-06-29,0.318,679 (feat. Remy Boyz),Fetty Wap,679 (feat. Remy Boyz),190.05,4.0,audio_features,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,0.603
0.213,jeremih,5755.0,oui,0.418,238320.0,0.724,0.0,0PJIbOdMs3bd5AT8liULMQ,0.0,5.0,0.112,-3.724,1.0,77.0,2015-12-04,0.0964,Late Nights: The Album,Jeremih,oui,78.521,5.0,audio_features,spotify:track:0PJIbOdMs3bd5AT8liULMQ,0.604
0.0147,selena gomez,5756.0,hands to myself,0.811,200680.0,0.499,0.0,3CJvmtWw2bJsudbAC5uCQk,2.44e-06,5.0,0.342,-7.161,0.0,71.0,2015-10-09,0.118,Revival (Deluxe),Selena Gomez,Hands To Myself,111.016,4.0,audio_features,spotify:track:3CJvmtWw2bJsudbAC5uCQk,0.466
0.157,kevin gates,5757.0,2 phones,0.895,240000.0,0.681,1.0,0wdKiSBUT7aZkXUIdJWcwC,0.0,7.0,0.189,-5.267,0.0,71.0,2016-01-29,0.358,Islah (Deluxe),Kevin Gates,2 Phones,121.918,4.0,audio_features,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,0.554
0.141,the weeknd,5758.0,starboy,0.679,230453.0,0.587,1.0,7MXVkk9YMctZqd1Srtv4MB,6.35e-06,7.0,0.137,-7.015,1.0,86.0,2016-11-25,0.276,Starboy,The Weeknd,Starboy,186.003,4.0,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.486
0.0173,dj khaled,5759.0,for free,0.916,183695.0,0.571,1.0,20bLudc6r1NChyZcrjRd7T,1.11e-06,10.0,0.153,-8.241,0.0,59.0,2016-06-03,0.201,For Free,DJ Khaled,For Free,103.521,4.0,audio_features,spotify:track:20bLudc6r1NChyZcrjRd7T,0.498
0.445,flume,5760.0,never be like you,0.56,233337.0,0.551,1.0,476j7IDRIDRvv1Xu71EVc8,0.0,0.0,0.163,-5.446,1.0,66.0,2016-05-27,0.0563,Skin,Flume,Never Be Like You,119.777,4.0,audio_features,spotify:track:476j7IDRIDRvv1Xu71EVc8,0.263
0.0796,the weeknd,5761.0,in the night,0.505,235653.0,0.68,1.0,25KybV9BOUlvcnv7nN3Pyo,0.0,7.0,0.0465,-4.993,1.0,74.0,2015-08-28,0.0714,Beauty Behind The Madness,The Weeknd,In The Night,168.022,3.0,audio_features,spotify:track:25KybV9BOUlvcnv7nN3Pyo,0.539
0.0962,meghan trainor,5762.0,me too,0.934,181240.0,0.694,0.0,3KwwE4sgCzMaKWq6QBebmX,1.2e-06,11.0,0.478,-5.849,0.0,73.0,2017-05-12,0.101,Thank You (Deluxe Version),Meghan Trainor,Me Too,123.829,4.0,audio_features,spotify:track:3KwwE4sgCzMaKWq6QBebmX,0.835
0.0183,elle king,5763.0,exs  ohs,0.612,202173.0,0.921,0.0,70eDxAyAraNTiD6lx2ZEnH,0.0,7.0,0.0576,-2.879,1.0,74.0,2015-02-13,0.0848,Love Stuff,Elle King,Ex's & Oh's,139.986,4.0,audio_features,spotify:track:70eDxAyAraNTiD6lx2ZEnH,0.453
0.418,thomas rhett,5764.0,die a happy man,0.595,227427.0,0.389,0.0,6uTb5oNK9RkTjxmh73W7MG,1.39e-06,2.0,0.116,-9.245,1.0,65.0,2015-01-01,0.0349,Tangled Up,Thomas Rhett,Die A Happy Man,166.052,4.0,audio_features,spotify:track:6uTb5oNK9RkTjxmh73W7MG,0.4
0.233,post malone,5765.0,white iverson,0.675,256533.0,0.562,1.0,6eT7xZZlB2mwyzJ2sUKG6w,0.0,7.0,0.0816,-7.678,1.0,80.0,2016-12-09,0.0352,Stoney (Deluxe),Post Malone,White Iverson,130.098,4.0,audio_features,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,0.309
0.253,nick jonas,5766.0,close,0.653,234213.0,0.623,0.0,2wJhFcye5iiW2mVBpGednz,0.0,6.0,0.144,-5.273,0.0,56.0,2016-06-10,0.082,Last Year Was Complicated,Nick Jonas,Close,123.999,4.0,audio_features,spotify:track:2wJhFcye5iiW2mVBpGednz,0.401
0.178,x ambassadors,5767.0,unsteady,0.389,193547.0,0.665,0.0,7lGKEWMXVWWTt3X71Bv44I,0.000732,0.0,0.116,-6.169,1.0,79.0,2015-06-30,0.0644,VHS,X Ambassadors,Unsteady,117.055,4.0,audio_features,spotify:track:7lGKEWMXVWWTt3X71Bv44I,0.199
0.255,lil wayne,5768.0,sucker for pain,0.502,243491.0,0.786,1.0,4dASQiO1Eoo3RJvt74FtXB,0.0,9.0,0.65,-4.378,0.0,79.0,2016-06-24,0.317,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",169.021,4.0,audio_features,spotify:track:4dASQiO1Eoo3RJvt74FtXB,0.739
0.00243,yo gotti,5769.0,down in the dm,0.791,259072.0,0.634,1.0,5w1vhNA2OEWUQ371QzyMmM,5.43e-05,1.0,0.0812,-7.684,0.0,59.0,2016-02-19,0.0639,The Art of Hustle (Deluxe),Yo Gotti,Down In the DM (feat. Nicki Minaj) - Remix,152.961,4.0,audio_features,spotify:track:5w1vhNA2OEWUQ371QzyMmM,0.323
0.0108,tory lanez,5770.0,luv,0.539,228640.0,0.528,1.0,16Ah4QqH4mgYVXqfC4mdSd,0.0,11.0,0.117,-8.113,0.0,68.0,2016-08-19,0.252,I Told You,Tory Lanez,LUV,190.169,4.0,audio_features,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,0.252
0.00175,beyonce,5771.0,sorry,0.775,232560.0,0.598,1.0,0lnIJmgcUpEpe4AZACjayW,4.44e-06,2.0,0.253,-7.274,1.0,72.0,2016-04-23,0.0535,Lemonade,Beyoncé,Sorry,129.988,4.0,audio_features,spotify:track:0lnIJmgcUpEpe4AZACjayW,0.356
0.113,the weeknd,5772.0,cant feel my face,0.705,213520.0,0.769,0.0,22VdIZQfgXJea34mQxlt81,0.0,9.0,0.105,-5.526,0.0,81.0,2015-08-28,0.0425,Beauty Behind The Madness,The Weeknd,Can't Feel My Face,107.949,4.0,audio_features,spotify:track:22VdIZQfgXJea34mQxlt81,0.583
0.211,coldplay,5773.0,hymn for the weekend,0.491,258267.0,0.693,0.0,3RiPr603aXAoi4GHyXx0uy,6.92e-06,0.0,0.325,-6.487,0.0,81.0,2015-12-04,0.0377,A Head Full of Dreams,Coldplay,Hymn for the Weekend,90.027,4.0,audio_features,spotify:track:3RiPr603aXAoi4GHyXx0uy,0.412
0.0862,tory lanez,5774.0,say it,0.546,237787.0,0.529,1.0,2Gyc6e2cLxA5hoX1NOvYnU,6.5e-06,11.0,0.124,-10.511,0.0,73.0,2016-08-19,0.0583,I Told You,Tory Lanez,Say It,107.331,4.0,audio_features,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,0.247
0.00767,travis scott,5775.0,antidote,0.713,262693.0,0.526,1.0,1wHZx0LgzFHyeIZkUydNXq,0.000148,1.0,0.124,-5.046,1.0,78.0,2015-09-04,0.032,Rodeo (Expanded Edition),Travis Scott,Antidote,131.05,4.0,audio_features,spotify:track:1wHZx0LgzFHyeIZkUydNXq,0.131
0.965,ruth b,5776.0,lost boy,0.71,275280.0,0.0565,0.0,4h0zU3O9R5xzuTmNO7dNDU,0.0,7.0,0.0889,-15.099,1.0,77.0,2015-08-21,0.0534,Lost Boy,Ruth B.,Lost Boy,123.994,4.0,audio_features,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.348
0.0513,ariana grande,5777.0,side to side,0.65,226160.0,0.736,1.0,44ONERBHALxftQNWq6dmyd,0.0,6.0,0.235,-5.84,0.0,75.0,2016-04-01,0.229,Dangerous Woman,Ariana Grande,Side To Side,159.174,4.0,audio_features,spotify:track:44ONERBHALxftQNWq6dmyd,0.612
0.141,daya,5778.0,sit still look pretty,0.657,202221.0,0.739,0.0,0Mlm5SrNK34Jqn8Rk1Gs3g,0.0,2.0,0.178,-4.081,1.0,70.0,2016-10-07,0.274,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",181.994,4.0,audio_features,spotify:track:0Mlm5SrNK34Jqn8Rk1Gs3g,0.543
0.0709,taylor swift,5779.0,wildest dreams,0.553,220440.0,0.664,0.0,3fVnlF4pGqWI9flVENcT28,0.0056,8.0,0.106,-7.417,1.0,77.0,2014-01-01,0.0741,1989,Taylor Swift,Wildest Dreams,140.06,4.0,audio_features,spotify:track:3fVnlF4pGqWI9flVENcT28,0.467
0.0171,dj snake,5780.0,middle,0.585,220747.0,0.73,0.0,72x5wel89PKsNscP7cjtbz,0.0,1.0,0.0488,-4.038,0.0,2.0,2021-01-11,0.0406,Dance Fitness,DJ Snake,Middle,104.824,4.0,audio_features,spotify:track:72x5wel89PKsNscP7cjtbz,0.222
0.258,ellie goulding,5781.0,on my mind,0.702,213445.0,0.705,0.0,5a7NdkF09AfD0H607eiOkX,5.93e-06,0.0,0.0879,-6.666,1.0,67.0,2015-11-06,0.0543,Delirium (Deluxe),Ellie Goulding,On My Mind,154.911,4.0,audio_features,spotify:track:5a7NdkF09AfD0H607eiOkX,0.743
0.192,drake,5782.0,pop style,0.713,212947.0,0.462,1.0,5mPSyjLatqB00IkPqRlbTE,2.16e-06,7.0,0.105,-10.027,1.0,66.0,2016-05-06,0.123,Views,Drake,Pop Style,133.053,4.0,audio_features,spotify:track:5mPSyjLatqB00IkPqRlbTE,0.0594
0.322,adele,5783.0,when we were young,0.372,290900.0,0.566,0.0,6O5TrlFWTYvznd9fMC0VvU,0.0,3.0,0.0953,-6.779,1.0,77.0,2015-11-20,0.0519,25,Adele,When We Were Young,146.399,4.0,audio_features,spotify:track:6O5TrlFWTYvznd9fMC0VvU,0.28
0.225,daya,5784.0,hide away,0.885,192376.0,0.801,0.0,6QzJcnl5cvlDHVrx9mhE99,1.65e-06,11.0,0.0733,-4.716,0.0,66.0,2016-10-07,0.0882,"Sit Still, Look Pretty",Daya,Hide Away,95.011,4.0,audio_features,spotify:track:6QzJcnl5cvlDHVrx9mhE99,0.466
0.00346,major lazer,5785.0,lean on,0.723,176561.0,0.809,0.0,2YWjW3wwQIBLNhxWKBQd16,0.00123,7.0,0.565,-3.081,0.0,76.0,2015-11-27,0.0625,Peace Is The Mission : Extended,Major Lazer,Lean On (feat. MØ & DJ Snake),98.007,4.0,audio_features,spotify:track:2YWjW3wwQIBLNhxWKBQd16,0.274
0.102,shawn mendes,5786.0,i know what you did last summer,0.687,223853.0,0.761,0.0,2GyA33q5rti5IxkMQemRDH,0.0,9.0,0.147,-4.582,0.0,73.0,2015-04-14,0.0876,Handwritten,Shawn Mendes,I Know What You Did Last Summer,113.939,4.0,audio_features,spotify:track:2GyA33q5rti5IxkMQemRDH,0.743
0.062,fat joe,5787.0,all the way up,0.536,191942.0,0.721,1.0,61QSuw5VlC0LTS8WMO356g,0.0,10.0,0.824,-6.44,0.0,71.0,2016-03-02,0.386,All The Way Up (feat. French Montana & Infared) - Single,Fat Joe,All The Way Up,117.139,5.0,audio_features,spotify:track:61QSuw5VlC0LTS8WMO356g,0.393
0.247,silento,5788.0,watch me,0.821,185143.0,0.759,0.0,5RIVoVdkDLEygELLCniZFr,0.0,8.0,0.321,-8.541,1.0,68.0,2015-05-04,0.121,Watch Me (Whip / Nae Nae),Silentó,Watch Me (Whip / Nae Nae),140.01,4.0,audio_features,spotify:track:5RIVoVdkDLEygELLCniZFr,0.962
0.0424,chris brown,5789.0,back to sleep,0.647,201253.0,0.646,1.0,6dlpABcXrQKRU9G00i6Zba,0.0,9.0,0.0888,-5.483,0.0,65.0,2015-12-18,0.243,Royalty (Deluxe Version),Chris Brown,Back To Sleep,92.981,4.0,audio_features,spotify:track:6dlpABcXrQKRU9G00i6Zba,0.721
0.0799,usher,5790.0,no limit,0.717,228613.0,0.523,1.0,1CDBn2Lm7E63XKQDsdCq6O,0.0,10.0,0.206,-6.506,0.0,62.0,2016-09-16,0.0611,Hard II Love,Usher,No Limit (feat. Young Thug),127.047,4.0,audio_features,spotify:track:1CDBn2Lm7E63XKQDsdCq6O,0.282
0.00427,kevin gates,5792.0,really really,0.762,232093.0,0.666,1.0,10I3CmmwT0BkOVhduDy53o,0.0,0.0,0.127,-6.055,1.0,72.0,2016-01-29,0.0916,Islah (Deluxe),Kevin Gates,Really Really,118.97,4.0,audio_features,spotify:track:10I3CmmwT0BkOVhduDy53o,0.278
0.023,fifth harmony,5793.0,all in my head flex,0.689,210573.0,0.791,0.0,7nD9nN3jord9wWcfW3Gkcm,0.0,0.0,0.0526,-5.194,0.0,66.0,2016-05-27,0.053,7/27 (Deluxe),Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),95.04,4.0,audio_features,spotify:track:7nD9nN3jord9wWcfW3Gkcm,0.755
0.378,hailee steinfeld,5794.0,starving,0.728,181880.0,0.616,0.0,4Ce37cRWvM1vIGGynKcs22,0.0,4.0,0.105,-4.238,1.0,79.0,2016-07-22,0.0645,Starving,Hailee Steinfeld,Starving,99.962,4.0,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.508
0.00205,coldplay,5795.0,adventure of a lifetime,0.638,263787.0,0.924,0.0,69uxyAqqPIsUyTO8txoP2M,0.000175,7.0,0.149,-3.887,1.0,77.0,2015-12-04,0.036,A Head Full of Dreams,Coldplay,Adventure of a Lifetime,111.995,4.0,audio_features,spotify:track:69uxyAqqPIsUyTO8txoP2M,0.53
0.679,tim mcgraw,5796.0,humble and kind,0.355,259267.0,0.48,0.0,4Pn0JlCUusD2QHjADuOzuV,2.28e-06,11.0,0.12,-7.31,1.0,71.0,2015-01-01,0.0282,Damn Country Music,Tim McGraw,Humble And Kind,100.956,3.0,audio_features,spotify:track:4Pn0JlCUusD2QHjADuOzuV,0.137
0.00191,future,5797.0,wicked,0.718,173347.0,0.679,1.0,6BbINUfGabVyiNFJpQXn3x,0.0104,11.0,0.385,-5.899,0.0,62.0,2016-04-13,0.0706,EVOL,Future,Wicked,157.97,4.0,audio_features,spotify:track:6BbINUfGabVyiNFJpQXn3x,0.205
0.174,desiigner,5798.0,tiimmy turner,0.603,239853.0,0.725,1.0,3NJG6vMH1ZsectZkocMEm0,0.0,6.0,0.0786,-3.054,1.0,72.0,2016-07-22,0.0393,Tiimmy Turner,Desiigner,Tiimmy Turner,122.803,4.0,audio_features,spotify:track:3NJG6vMH1ZsectZkocMEm0,0.304
0.369,wiz khalifa,5799.0,see you again,0.689,229526.0,0.481,0.0,2JzZzZUQj3Qff7wapcbKjc,1.03e-06,10.0,0.0649,-7.503,1.0,84.0,2015,0.0815,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),80.025,4.0,audio_features,spotify:track:2JzZzZUQj3Qff7wapcbKjc,0.283
0.0598,one direction,5800.0,perfect,0.647,230333.0,0.823,0.0,3NLnwwAQbbFKcEcV8hDItk,0.0,2.0,0.119,-5.231,1.0,79.0,2015-11-13,0.0762,Made In The A.M. (Deluxe Edition),One Direction,Perfect,99.933,4.0,audio_features,spotify:track:3NLnwwAQbbFKcEcV8hDItk,0.396
0.581,ed sheeran,5801.0,shape of you,0.825,233713.0,0.652,0.0,7qiZfU4dY1lWllzX7mPBI3,0.0,1.0,0.0931,-3.183,0.0,87.0,2017-03-03,0.0802,÷ (Deluxe),Ed Sheeran,Shape of You,95.977,4.0,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
0.226,luis fonsi,5802.0,despacito remix,0.649,230413.0,0.798,0.0,1vnnXMrBeEWiRg3YCMCjQq,0.0,2.0,0.0711,-4.346,1.0,74.0,2019-02-01,0.178,VIDA,Luis Fonsi,Despacito - Remix,177.899,4.0,audio_features,spotify:track:1vnnXMrBeEWiRg3YCMCjQq,0.857
0.013,bruno mars,5803.0,thats what i like,0.853,206693.0,0.56,0.0,0KKkJNfGyhkQ5aFogxQAPU,0.0,1.0,0.0944,-4.961,1.0,84.0,2016-11-17,0.0406,24K Magic,Bruno Mars,That's What I Like,134.066,4.0,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86
0.000282,kendrick lamar,5804.0,humble,0.908,177000.0,0.621,1.0,7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1.0,0.0958,-6.638,0.0,84.0,2017-04-14,0.102,DAMN.,Kendrick Lamar,HUMBLE.,150.011,4.0,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.421
0.0498,the chainsmokers,5805.0,something just like this,0.617,247160.0,0.635,0.0,6RUKPb4LETWmmr3iAEQktW,1.44e-05,11.0,0.164,-6.769,0.0,85.0,2017-04-07,0.0317,Memories...Do Not Open,The Chainsmokers,Something Just Like This,103.019,4.0,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446
0.061,migos,5806.0,bad and boujee,0.927,343150.0,0.665,1.0,4Km5HrUvYTaSUfiSGPJeQR,0.0,11.0,0.123,-5.313,1.0,78.0,2017-01-27,0.244,Culture,Migos,Bad and Boujee (feat. Lil Uzi Vert),127.076,4.0,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.175
0.414,the chainsmokers,5807.0,closer,0.748,244960.0,0.524,0.0,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8.0,0.111,-5.599,1.0,87.0,2016-07-29,0.0338,Closer,The Chainsmokers,Closer,95.01,4.0,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661
0.447,sam hunt,5808.0,body like a back road,0.732,165387.0,0.458,0.0,7mldq42yDuxiUNn08nvzHO,0.0,5.0,0.136,-7.225,1.0,76.0,2017-02-01,0.0311,Body Like A Back Road,Sam Hunt,Body Like A Back Road,98.938,4.0,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,0.661
0.0622,imagine dragons,5809.0,believer,0.776,204347.0,0.78,0.0,0pqnGHJpmpxLKifKRmU6WP,0.0,10.0,0.081,-4.374,0.0,89.0,2017-06-23,0.128,Evolve,Imagine Dragons,Believer,124.949,4.0,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
0.215,post malone,5810.0,congratulations,0.63,220293.0,0.804,1.0,3a1lNhkSLSkpJE4MSHpDu9,0.0,6.0,0.253,-4.183,1.0,84.0,2016-12-09,0.0363,Stoney (Deluxe),Post Malone,Congratulations,123.146,4.0,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.492
0.695,james arthur,5811.0,say you wont let go,0.358,211467.0,0.557,0.0,5uCax9HTNlzGybIStD3vDh,0.0,10.0,0.0902,-7.398,1.0,88.0,2016-10-28,0.059,Back from the Edge,James Arthur,Say You Won't Let Go,85.043,4.0,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494
0.0552,dj khaled,5812.0,im the one,0.609,288600.0,0.668,1.0,3DXncPQOG4VBw3QHh3S817,0.0,7.0,0.167,-4.284,1.0,76.0,2017-06-22,0.0367,Grateful,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",80.924,4.0,audio_features,spotify:track:3DXncPQOG4VBw3QHh3S817,0.811
